rank,commodityCode,goodsDescription,countryOfOriginCode,countryOfOriginName,manufacturerName,exporterNameAndAddress,uomCode,uomDesc,packetSize,requestedAmount,requestedOtherInformation,assessedAmount,assessedOtherInformation,recommendedAmount,recommendedOtherInformation
1263,3822000000,Elecsys CA 72-4 07324910190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1264,3822000000,"Elecsys CEA 07027079190 (2-methyl-2H-isothiazol-3-one hy drochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1265,3822000000,Elecsys CYFRA 21-1 07299966190 (2-methyl-2H-isothiazol-3-one hy drochloride,,,,,TNE,Metric tons,,500,,500,,500,
1266,3822000000,Elecsys HE4 07027478190 (2-methyl-2H-isothiazol-3-one hy drochloride,,,,,TNE,Metric tons,,500,,500,,500,
1267,3822000000,Elecsys NSE 07299982190 (2-methyl-2H-isothiazol-3-one hy drochloride,,,,,TNE,Metric tons,,500,,500,,500,
1268,3822000000,Elecsys PIVKA-II08333629190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1269,3822000000,Elecsys ProGRP 09007695190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1270,3822000000,Elecsys SCC 07028253190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1271,3822000000,Elecsys free ?hCG08860319190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1272,3822000000,Elecsys PlGF07027648190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1273,3822000000,Elecsys sFlt-107027818190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1274,3822000000,ElecsysAnti-CCP 07251670190 (Polidocanol and 2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1275,3822000000,Elecsys HIV Duo 07229542190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1276,3822000000,Elecsys HTLV-I/II 07028202190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1277,3822000000,"Elecsys Syphilis 07251378190 (Potassium hydrogenorthophos phate, 2-methyl-2H isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1278,3822000000,Elecsys Anti-Tg 07026919190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1279,3822000000,"Elecsys Anti-TPO 07026935190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hy drochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1280,3822000000,Elecsys Calcitonin 07027044190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1281,3822000000,Elecsys FT3 III 07027362190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1282,3822000000,Elecsys FT4 III 07976887190 (2-methyl-2H-isothiazol-3-one hy drochloride),,,,,TNE,Metric tons,,500,,500,,500,
1283,3822000000,"Elecsys AFP 07026706190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hy drochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1284,3822000000,"Ammonia/Ethanol/CO2 Calibrator (ethanol, ammoniaanhydrous, sodium azide) 20751995190",,,,,TNE,Metric tons,,500,,500,,500,
1285,3822000000,"Preciset DAT Plus I calibrator CAL 6 (sodium azide, dimethyl sulfoxide, triethylamine)03304671190",,,,,TNE,Metric tons,,500,,500,,500,
1286,3822000000,"Preciset DAT Plus II calibrator (glycerol, sodium azide, ethanol, dimethylsulfoxide and Morphinan - 3,6 -diol, 7,8 - didehy dro - 4,5 - epoxy -17 - methyl - (5 -alpha,6alpha) -,sulfate (2:1) (salt), pentahdrate)03304680190",,,,,TNE,Metric tons,,500,,500,,500,
1287,3822000000,"C.f.a.s. DAT Qualitative Plus Clinical (glycerol, dimethyl sulfoxide, sodium azide, ethanol, hydrogen chloride and morphinan-3,6 diol, 7,7-didehydro-4,5-epoxy 17 )03304698190",,,,,TNE,Metric tons,,500,,500,,500,
1288,3822000000,"Preciset DAT Plus I calibrator (glycerol, sodium azide)03304671190",,,,,TNE,Metric tons,,500,,500,,500,
1289,3822000000,"C.f.a.s. DAT Qualitative Plus (glycerol, Morphinan - 3,6 -diol, 7,8 - didehydro - 4,5 - epoxy -17 - methyl - (5 -alpha,6 - alpha) -,sulfate (2:1) (salt) , pentahdrate, dimethyl sulfoxide, sodium azide, ethanol, hydrogen chloride)03304698190",,,,,TNE,Metric tons,,500,,500,,500,
1290,3822000000,"Preciset DAT Plus I calibrators CAL 1?6 (glycerol, sodium azideethanol, dimethylsulfoxide and Morphinan - 3,6 -diol, 7,8 - didehy dro - 4,5 - epoxy -17 - methyl - (5 -alpha,6alpha) -,sulfate (2:1) (salt), pentahdrate)03304671190",,,,,TNE,Metric tons,,500,,500,,500,
1291,3822000000,OnLine LSD Calibration and Control Pack (sodium azide. Ethanol)20766356122,,,,,TNE,Metric tons,,500,,500,,500,
1292,3822000000,"Ammonia/Ethanol/CO2 Control Normal (ethanol, ammonia anhydrous, sodium azide )20752401190",,,,,TNE,Metric tons,,500,,500,,500,
1293,3822000000,"Control Set DAT I (glycerol, dimethyl sulfoxide, sodium azide, ethanol, hydrogen chloride, Morphinan - 3,6 -diol, 7,8 - didehydro - 4,5 - epoxy -17 - methyl - (5 -alpha,6 - alpha) -,sulfate (2:1) (salt) , pentahdrate)03312950190",,,,,TNE,Metric tons,,500,,500,,500,
1294,3822000000,"Serum DAT Control Low/High (ACQ Partner Channel*) (Sodium azide, Sodium fluoride)07978766190",,,,,TNE,Metric tons,,500,,500,,500,
1295,3822000000,"Control Set DAT III (glycerol, dimethyl sulfoxide, sodium azide, ethanol)03312976190",,,,,TNE,Metric tons,,500,,500,,500,
1296,3822000000,"Control Set DAT II (glycerol, dimethyl sulfoxide, sodium azide, ethanol, hydrogen chloride, morphinan-3,6 diol, 7,7-didehydro-4,5-epoxy 17 2- methyl-(5-alpha,6-alpha)-,sulfate (2:1)(salt), pentahdrate)3312968190",,,,,TNE,Metric tons,,500,,500,,500,
1297,3822000000,"Control Set DAT Clinical (glycerol, dimethyl sulfoxide, sodium azide, ethanol, hydrogen chloride, morphinan-3,6 diol, 7,7-didehydro-4,5-epoxy 17 - methyl-(5-alpha,6-alpha)-,sulfate (2:1)(salt), pentahdrate)04500873190",,,,,TNE,Metric tons,,500,,500,,500,
1298,3822000000,"PreciControl ClinChem Multi 1 (à-D-Glucopyranoside, ?-Dfructofuranosyl, 1,3-Propanediol, 2,2-bis(hydroxymethyl)-, Methanaminium, N,N,N trimethyl-,chloride)05117003190",,,,,TNE,Metric tons,,500,,500,,500,
1299,3822000000,Precipath PUC (Sodium azide and dipotassium hydrogenorthophosphate)03121291122,,,,,TNE,Metric tons,,500,,500,,500,
1300,3822000000,Cystatin C Control Set Gen.2 (Sodium azide)06729371190,,,,,TNE,Metric tons,,500,,500,,500,
1301,3822000000,"D-Dimer Gen.2 Control I/II (Sodium azide, chloramphenicol)05050936190",,,,,TNE,Metric tons,,500,,500,,500,
1302,3822000000,"PreciControl HbA1c norm (chloramphenicol, potassium cyanide)05479207190",,,,,TNE,Metric tons,,500,,500,,500,
1303,3822000000,"PreciControl Lp(a) Gen.2 (kanamycin sulphate, Gentamicin, sulfate (salt))05852650190",,,,,TNE,Metric tons,,500,,500,,500,
1304,3822000000,Myoglobin Control Set (sodium azide)11730835216,,,,,TNE,Metric tons,,500,,500,,500,
1305,3822000000,sTfR Control Set  (sodium azide)12148340122,,,,,TNE,Metric tons,,500,,500,,500,
1306,3822000000,Control Set ?2?Microglobulin (sodium azide)08362785190,,,,,TNE,Metric tons,,500,,500,,500,
1307,3822000000,Precinorm Fructosamine (edetic acid)11098985122,,,,,TNE,Metric tons,,500,,500,,500,
1308,3822000000,HCYS Control Kit Control 1 (sodium azide) (Homocysteine Control Kit)05142423190,,,,,TNE,Metric tons,,500,,500,,500,
1309,3822000000,Precinorm PUC  (sodium azide and dipotassiumhydrogenorthophosphate)03121313122,,,,,TNE,Metric tons,,500,,500,,500,
1310,3822000000,TDM Control Set (sodium azide)04521536190,,,,,TNE,Metric tons,,500,,500,,500,
1311,3822000000,"Total MPA Controls (sodium azide, methanol, mycophenolic acid)04357230190",,,,,TNE,Metric tons,,500,,500,,500,
1312,3822000000,"Preciset DAT Plus I calibrators (sodium azide, glycerol)03304680190",,,,,TNE,Metric tons,,500,,500,,500,
1313,3822000000,"Preciset DAT Plus I calibrators (sodium azide, glycerol)03304671190",,,,,TNE,Metric tons,,500,,500,,500,
1314,3822000000,"Calibrator f.a.s. (1,3-Propanediol, 2,2-bis(hydroxymethyl)-, Methanaminium, N,N,N-trimethyl-, chloride)10759350190",,,,,TNE,Metric tons,,500,,500,,500,
1315,3822000000,Calibrator f.a.s CK-MB (L-malic acid)11447394216,,,,,TNE,Metric tons,,500,,500,,500,
1316,3822000000,Precimat Chromogen (sodium azide)11012045122,,,,,TNE,Metric tons,,500,,500,,500,
1317,3822000000,C.f.a.s. Proteins (2-methyl-2H-isothiazol-3-one hydrochloride)11355279216,,,,,TNE,Metric tons,,500,,500,,500,
1318,3822000000,C.f.a.s. PAC (sodium azide)03555941190,,,,,TNE,Metric tons,,500,,500,,500,
1319,3822000000,Preciset RF (sodium azide)12172828322,,,,,TNE,Metric tons,,500,,500,,500,
1320,3822000000,"C.f.a.s. PUC (sodium azide, Dipotassium hydrogen phosphate 3 hydrate)03121305122",,,,,TNE,Metric tons,,500,,500,,500,
1321,3822000000,Calibrator f.a.s. Lipids (sodium azide)12172623122,,,,,TNE,Metric tons,,500,,500,,500,
1322,3822000000,C.f.a.s. Cystatin C (sodium azide)4975901191,,,,,TNE,Metric tons,,500,,500,,500,
1323,3822000000,"D-Dimer Gen.2 Calibrator Set (sodium azide, chloramphenicol)5050901190",,,,,TNE,Metric tons,,500,,500,,500,
1324,3822000000,"Calibrator f.a.s. HbA1c (tetradonium bromide,Edetic acid disodium saltdihydrate (EDTA-2Na-2H2O, brij 35, 2-methyl-2H-isothiazol-3-one hy drochloride4528417190",,,,,TNE,Metric tons,,500,,500,,500,
1325,3822000000,Calibrator f.a.s. IgA/IgM CSF (sodium azide)6533850190,,,,,TNE,Metric tons,,500,,500,,500,
1326,3822000000,"Preciset Lp(a) Gen.2 (kanamycin sulphate, Gentamicin, sulfate (salt))05852641190",,,,,TNE,Metric tons,,500,,500,,500,
1327,3822000000,C.f.a.s. Myoglobin (sodium azide)4580044190,,,,,TNE,Metric tons,,500,,500,,500,
1328,3822000000,Preciset sTfR (sodium azide)12148331122,,,,,TNE,Metric tons,,500,,500,,500,
1329,3822000000,Calibrator ?2?Microglobulin (sodium azide)08047545190,,,,,TNE,Metric tons,,500,,500,,500,
1330,3822000000,C.f.a.s. Lipids (sodium azide)12172623122,,,,,TNE,Metric tons,,500,,500,,500,
1331,3822000000,HCYS Calibrator Kit(Homocysteine Calibrator Kit) (sodium azide)5385504190,,,,,TNE,Metric tons,,500,,500,,500,
1332,3822000000,C.f.a.s PUC (sodium azide)03121305122,,,,,TNE,Metric tons,,500,,500,,500,
1333,3822000000,"Preciset TDM I (sodium azide, Methanol, Gentamicin, sulfate (salt), dimethyl sulfoxide and N,N dimethylformamide)03375790190",,,,,TNE,Metric tons,,500,,500,,500,
1334,3822000000,"Total MPA Calibrators (sodium azide, methanol)4357221190",,,,,TNE,Metric tons,,500,,500,,500,
1335,3822000000,ACET2 calibrator (reaction mass of 5-chloro-2-methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1)07007515190,,,,,TNE,Metric tons,,500,,500,,500,
1336,3822000000,"Preciset TDM II Calibrators (sodium azide, methanol and Lidocaine hydro chloride, monohy drate)3375781190",,,,,TNE,Metric tons,,500,,500,,500,
1337,3822000000,"Preciset TDM I Calibrators (sodium azide  methanol and Lidocaine hydro chloride, monohy drate)3375790190",,,,,TNE,Metric tons,,500,,500,,500,
1338,3822000000,"Elecsys IgE II07027516190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1339,3822000000,Elecsys Active B12 07713258190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1340,3822000000,Elecsys Ferritin07027273190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1341,3822000000,"Elecsys Folate07027290190(mesna, 2-methyl-2H-isothiazol-3-one hydrochloride, sodium hydroxide and disodium tetraborate decahydrate)",,,,,TNE,Metric tons,,500,,500,,500,
1342,3822000000,"Elecsys Vitamin B12 II07028121190 (sodium hydroxide, sodium cyanide 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1343,3822000000,Elecsys N-MID Osteocalcin07027591190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1344,3822000000,Elecsys PTH07251068190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1345,3822000000,Elecsys PTH (1-84)07027745190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1346,3822000000,"Elecsys total P1NP07027940190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol and tetradonium bromide)",,,,,TNE,Metric tons,,500,,500,,500,
1347,3822000000,"Elecsys Vitamin D total II 07028148190 (2-methyl-2H-isothiazol-3-one hydrochloride, ethyl-2H-isothiazol-3-one hydrochloride, ethylene carbonate and sodium hydroxide)",,,,,TNE,Metric tons,,500,,500,,500,
1348,3822000000,"Elecsys ?-CrossLaps/serum07026960190 (-methyl-2H-isothiazol-3-one hydrochloride, detic acid disodium salt dihydrate (EDTA-2Na-2H2O), Polidocanol, tetradonium bromide)",,,,,TNE,Metric tons,,500,,500,,500,
1349,3822000000,"Elecsys CK-MB07027087190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1350,3822000000,"Elecsys Digitoxin07027206190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1351,3822000000,"Elecsys Digoxin07027214190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1352,3822000000,"GDF-15 Elecsys GDF-1508946809190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1353,3822000000,"Elecsys Myoglobin07027583190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1354,3822000000,Elecsys proBNP II 08836752190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1355,3822000000,"Elecsys Troponin I 07028059190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1356,3822000000,Elecsys S100 08817324190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1357,3822000000,Elecsys AMH Plus (AMH Plus Elecsys E2G 100) 07957246190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1358,3822000000,Elecsys DHEA-S07027192190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1359,3822000000,Elecsys Estradiol III07027249190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1360,3822000000,"Elecsys FSH07027346190 (Polidocanol,2- methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1361,3822000000,Elecsys HCG STAT08890595190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1362,3822000000,Elecsys HCG+?07251025190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1363,3822000000,"Elecsys LH07027575190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1364,3822000000,Elecsys Progesterone III07027699190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1365,3822000000,"Elecsys Prolactin II07027737190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1366,3822000000,Elecsys SHBG07258496190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1367,3822000000,"Elecsys Testosterone II07027915190 (2-methyl-2H-isothiazol-3-one hydrochloride, )",,,,,TNE,Metric tons,,500,,500,,500,
1368,3822000000,Elecsys? Androstenedione E2G07679840190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1369,3822000000,"Elecsys Anti-HAV IgM07026773190 (2-methyl-2H-isothiazol-3-one hydrochloride, Polidocanol)",,,,,TNE,Metric tons,,500,,500,,500,
1370,3822000000,"Elecsys Anti-HBc IgM07026811190 (2-methyl-2H-isothiazol-3-one hydrochloride, n-Octyl-N,N-dimethyl-3-ammonio 1-propanesulfonate and 2-chloroacetamide)",,,,,TNE,Metric tons,,500,,500,,500,
1371,3822000000,"Elecsys Anti-HBc II07026790190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1372,3822000000,Elecsys Anti-HBe 07026838190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1373,3822000000,"Elecsys Anti-HBs II08498610190 (n-Octyl-N,N-dimethyl-3-ammonio 1-propanesulfonate,1, 2-chloroacetamide,2 -methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1374,3822000000,"Elecsys Anti-HCV II07026889190 ((R*,R*)-1,4-dimercaptobutane 2,3-diol2, -methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1375,3822000000,Elecsys HBeAg07027427190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1376,3822000000,Elecsys HBsAg II quant II08814872190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1377,3822000000,Elecsys ACTH07026684190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1378,3822000000,Elecsys Cortisol II07027150190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1379,3822000000,"Elecsys C-Peptide07027168190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1380,3822000000,Elecsys hGH07027486190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1381,3822000000,Elecsys IGF-107475918190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1382,3822000000,Elecsys IGFBP-307574720190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1383,3822000000,"Elecsys Insulin07027559190 (Polidocanol, 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1384,3822000000,Elecsys Cyclosporine07251246190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1385,3822000000,Elecsys Everolimus07027257190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1386,3822000000,Elecsys Sirolimus07027834190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1387,3822000000,Elecsys Tacrolimus07251254190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1388,3822000000,Tina-quant Hemoglobin A1cDx Gen.3A1CX3 08445699190 (2-methyl-2H-isothiazol-3-one),,,,,TNE,Metric tons,,500,,500,,500,
1389,3822000000,à-Amylase EPS PancreaticAMY-P08056820190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1390,3822000000,"Creatine Kinase MBCKMB (CKMB)08057486190 (imidazole, Ncarboxymethyliminobis(ethylenenitrilo)tetra(acetic acid))",,,,,TNE,Metric tons,,500,,500,,500,
1391,3822000000,"Lipase colorimetric assayLIPC08057982190 (N,N''-methylenebis[N'-[3-(hydroxymethyl)-2,5-, 2-methyl-2H-isothiazol-3-one hydrochloride) dioxoimidazolidin-4-yl]urea],",,,,,TNE,Metric tons,,500,,500,,500,
1392,3822000000,Unsaturated Iron-Binding Capacity UIBC08058776190 (hydroxylammonium chloride),,,,,TNE,Metric tons,,500,,500,,500,
1393,3822000000,"AntithrombinAT (ASLOT) 08105472190 (disodium tetraborate decahydrate, reaction mass of 5-chloro-2-
methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1))",,,,,TNE,Metric tons,,500,,500,,500,
1394,3822000000,"Tina-quant Antistreptolysin OASLOT08105472190 (disodium tetraborate decahydrate, reaction mass of 5-chloro-2-methyl-2H-isothiazol-3-one and 2-methyl-2H-isothiazol-3-one (3:1))",,,,,TNE,Metric tons,,500,,500,,500,
1395,3822000000,"Mycophenolic Acid MPA08105634190 (2-hydroxy-3-[[2-hydroxy-1,1-
bis(hydroxymethyl)ethyl]amino]pro
panesulphonic acid, Nonidet? P 40 Substitute)",,,,,TNE,Metric tons,,500,,500,,500,
1396,3822000000,Tina-quant IgA CSFIGA-C08106061190 (2-methyl-2H-isothiazol-3-one),,,,,TNE,Metric tons,,500,,500,,500,
1397,3822000000,Tina-quant IgM CSFIgM-C08106070190 (2-methyl-2H-isothiazol-3-one),,,,,TNE,Metric tons,,500,,500,,500,
1398,3822000000,"Alkaline Phosphatase acc. to IFCC Gen.2ALP208056757190 (2-amino-2-methylpropanol, sodium hydroxide)",,,,,TNE,Metric tons,,500,,500,,500,
1399,3822000000,à-Amylase EPS ver.2AMYL208056811190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1400,3822000000,"Creatinine Jaffe' Gen.2CREJ (CREAJ2)208057532190 (potassium hydroxide, tri-potassiumphosphatemonohydrate, Tripotassium hydrogen ethylenediaminetetraacetate, picric acid)",,,,,TNE,Metric tons,,500,,500,,500,
1401,3822000000,?-Glutamyltransferase ver.2 Standardized against IFCC/SzaszGGT-208057796190 (2-methyl-2H-isothiazol-3-one hydrochloride),,,,,TNE,Metric tons,,500,,500,,500,
1402,3822000000,Tina-quant IgA Gen.2IGA-208057885190 (Polyoxyethlene alkyl ether and sodium azide),,,,,TNE,Metric tons,,500,,500,,500,
1403,3822000000,"Tina-quant IgG Gen.2 IGG-208057915190(Polyoxyethlene alkyl ether, Secondary alcohol ethoxylated
propoxylated)",,,,,TNE,Metric tons,,500,,500,,500,
1404,3822000000,"Iron Gen.2IRON208057931190 (Isotridecyl(PEG-Ether)n x n , Citric acid monohydrate, thiourea 1-[1,3-bis(hydroxymethyl)-2,5-dioxoimidazolidin-4-yl]-1,3-bis(hydroxymethyl)urea)",,,,,TNE,Metric tons,,500,,500,,500,
1405,3822000000,"Lactate Dehydrogenase acc. to IFCC ver.2 LDHI2 08057958190 (hydroxylammonium chloride , 2-methyl-2H-isothiazol-3-one hydrochloride)",,,,,TNE,Metric tons,,500,,500,,500,
1406,3822000000,"Ammonia IINH3L 208058024190 (Isotridecyl(PEG-Ether)n x n , Dehydrogenase, glucose)",,,,,TNE,Metric tons,,500,,500,,500,
1407,3822000000,"Total Protein Gen.2TP208058652190 (sodium hydroxide, copper sulphate pentahydrate)",,,,,TNE,Metric tons,,500,,500,,500,
1408,3822000000,Tina-quant Transferrin ver.2TRSF208058733190 (sodium azide),,,,,TNE,Metric tons,,500,,500,,500,
1409,3822000000,AmpliSeq Childhood Cancer Research Assay [20028446] (aqueous solution),,,,,TNE,Metric tons,,500,,500,,500,
1410,3822000000,"AmpliSeq? On-Demand Panel for Illumina? (96 Reactions ,1-50 Genes) [20023979] (aqueous solution)",,,,,TNE,Metric tons,,500,,500,,500,
1411,3822000000,"AmpliSeq? On-Demand Panel for Illumina? (96 Reactions, 51-300 Genes) [20023980] (aqueous solution)",,,,,TNE,Metric tons,,500,,500,,500,
1412,3822000000,"AmpliSeq? On-Demand Panel for Illumina? (96 Reactions, 301-500 Genes) [20023981] (aqueous solution)",,,,,TNE,Metric tons,,500,,500,,500,
1413,3822000000,Artificial Pooled Maternal Sample [20045348] (Glycerin),,,,,TNE,Metric tons,,500,,500,,500,
1414,3822000000,HMNCorEXM-24+ v1.0 DNA ANLYS Kt 1152 SMP [15042210](Formamide),,,,,TNE,Metric tons,,500,,500,,500,
1415,3822000000,HMNCytoSNP-12 v2.1 DNA Analysis Kit(12) [15007956] (Formamide),,,,,TNE,Metric tons,,500,,500,,500,
1416,3822000000,HumanCore-24+ v1.0 DNA ANLYS KT (48 SMP) [15042215](Formamide),,,,,TNE,Metric tons,,500,,500,,500,
1417,3822000000,HumanOmni5+ v1.1 DNA ANLYSKit (16 SMP) [15059270](Formamide),,,,,TNE,Metric tons,,500,,500,,500,
1418,3822000000,"Illumina? Ribo-Zero?+ rRNA Depletion Kit [20037135] (5-Chloro-2-methyl-3(2H)-isothiazolone, mixture with 2-methyl-3(2H)-isothiazolone)",,,,,TNE,Metric tons,,500,,500,,500,
1419,3822000000,"ILMN DNA LP (M)Tag (24 Spl) [20018704] (Methanaminium, N,N,N-trimethyl-, chloride)",,,,,TNE,Metric ton,,500,,500,,500,
1420,3822000000,"ILMN RNA LP (L)Tag (16 Spl) [20040542] (Methanaminium, N,N,N-trimethyl-,chloride )",,,,,TNE,Metric ton,,500,,500,,500,
